pole_id,lat,lon,ai_confidence,tile_path,pixel_x,pixel_y,bbox,source,ndvi,source_date,confidence,road_distance_m,surface_elev_m,in_water,filter_reasons,geometry,distance_m,matched,nearest_pole_id
AI_DET_pa_m_4007641_se_18_060_20220510_1,40.30555031411741,-76.89191722586516,0.10934479534626,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007641_se_18_060_20220510.tif,9536.564453125,3791.866943359375,"[9523.259765625, 3773.5322265625, 9549.8701171875, 3810.20166015625]",ai_detection,0.0459770114942528,2025-10-22,0.10934479534626,,,False,[],POINT (-76.89191722586516 40.30555031411741),367.87910490777847,False,OSM-11427472008
AI_DET_pa_m_4007641_se_18_060_20220510_2,40.30549569761337,-76.89195211420619,0.089584469795227,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007641_se_18_060_20220510.tif,9531.3876953125,3801.48095703125,"[9518.0048828125, 3782.4775390625, 9544.7705078125, 3820.484130859375]",ai_detection,0.0529411764705882,2025-10-22,0.089584469795227,,,False,[],POINT (-76.89195211420619 40.30549569761337),367.5851053679733,False,OSM-11427472009
AI_DET_pa_m_4007642_sw_18_060_20220704_3,40.312935805174135,-76.89367777593759,0.0839797332882881,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,456.119140625,2229.71533203125,"[441.1187438964844, 2210.441650390625, 471.11956787109375, 2248.9892578125]",ai_detection,0.4506437768240343,2025-10-22,0.0839797332882881,,,False,[],POINT (-76.89367777593759 40.312935805174135),501.7176703364716,False,OSM-11427472000
AI_DET_pa_m_4007642_sw_18_060_20220704_4,40.30721330489247,-76.84312743704984,0.1320810317993164,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,7594.6787109375,3438.412109375,"[7577.16943359375, 3417.24609375, 7612.18798828125, 3459.57861328125]",ai_detection,0.2732919254658385,2025-10-22,0.1320810317993164,,,False,[],POINT (-76.84312743704984 40.30721330489247),570.3847447246858,False,OSM-11427622456
AI_DET_pa_m_4007642_sw_18_060_20220704_5,40.30722103386435,-76.84320853078411,0.1072532534599304,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,7583.21484375,3437.034423828125,"[7566.2158203125, 3415.7041015625, 7600.21435546875, 3458.364501953125]",ai_detection,0.2123287671232876,2025-10-22,0.1072532534599304,,,False,[],POINT (-76.84320853078411 40.30722103386435),572.4020519150828,False,OSM-11427622456
AI_DET_pa_m_4007642_sw_18_060_20220704_6,40.30259120158095,-76.88995795168935,0.1178777143359184,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,942.5738525390624,4154.7265625,"[926.2813110351562, 4134.470703125, 958.866455078125, 4174.98291015625]",ai_detection,-0.0523076923076923,2025-10-22,0.1178777143359184,,,False,[],POINT (-76.88995795168935 40.30259120158095),111.14568831615848,False,OSM-11427472010
AI_DET_pa_m_4007642_sw_18_060_20220704_7,40.27622585508082,-76.83440474103891,0.1201527267694473,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,8712.818359375,9196.783203125,"[8704.1142578125, 9175.9619140625, 8721.5224609375, 9217.6044921875]",ai_detection,0.4316546762589928,2025-10-22,0.1201527267694473,,,False,[],POINT (-76.83440474103891 40.27622585508082),990.8090401879701,False,OSM-11427622219
AI_DET_pa_m_4007642_sw_18_060_20220704_8,40.27630689874631,-76.83440690937488,0.1006617397069931,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,8712.8193359375,9182.0576171875,"[8704.1376953125, 9161.66015625, 8721.5009765625, 9202.455078125]",ai_detection,0.144578313253012,2025-10-22,0.1006617397069931,,,False,[],POINT (-76.83440690937488 40.27630689874631),999.765110783732,False,OSM-11427622219
AI_DET_pa_m_4007642_sw_18_060_20220704_9,40.276479594184046,-76.83115073755958,0.0834095627069473,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,9174.9677734375,9159.447265625,"[9162.318359375, 9142.16796875, 9187.6162109375, 9176.7265625]",ai_detection,0.3669064748201439,2025-10-22,0.0834095627069473,,,False,[],POINT (-76.83115073755958 40.276479594184046),1049.7305015358372,False,OSM-11427622222
AI_DET_pa_m_4007642_sw_18_060_20220704_10,40.276140291685536,-76.8344035542689,0.0811918601393699,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007642_sw_18_060_20220704.tif,8712.654296875,9212.7744140625,"[8704.0302734375, 9191.841796875, 8721.279296875, 9233.7080078125]",ai_detection,0.4957264957264957,2025-10-22,0.0811918601393699,,,False,[],POINT (-76.8344035542689 40.276140291685536),981.346898769235,False,OSM-11427622219
AI_DET_pa_m_4007649_ne_18_060_20220510_11,40.24311802781972,-76.95418687183874,0.0858941823244094,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007649_ne_18_060_20220510.tif,722.7545776367188,3592.517333984375,"[705.5676879882812, 3584.0, 739.9414672851562, 3601.034423828125]",ai_detection,0.0290456431535269,2025-10-22,0.0858941823244094,,,False,[],POINT (-76.95418687183874 40.24311802781972),1879.5059900973065,False,OSM-5759608532
AI_DET_pa_m_4007649_ne_18_060_20220510_12,40.22380967899194,-76.9411274531945,0.0868283733725547,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007649_ne_18_060_20220510.tif,2497.070556640625,7204.89013671875,"[2479.447509765625, 7183.5283203125, 2514.693359375, 7226.251953125]",ai_detection,0.5372549019607843,2025-10-22,0.0868283733725547,,,False,[],POINT (-76.9411274531945 40.22380967899194),907.329211782503,False,OSM-11535008477
AI_DET_pa_m_4007649_ne_18_060_20220510_13,40.21371534951983,-76.93380525035478,0.2225899845361709,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007649_ne_18_060_20220510.tif,3495.287109375,9094.896484375,"[3478.484130859375, 9072.9814453125, 3512.08984375, 9116.8115234375]",ai_detection,-0.0769230769230769,2025-10-22,0.2225899845361709,,,False,[],POINT (-76.93380525035478 40.21371534951983),695.9258411708328,False,OSM-11534849519
